,노선ID,노선명,정류소명,경도,위도,행정동,행정동코드,법정동,법정동코드,지번
232,100100006,101,쌍문동성원아파트,127.0289337,37.65764531,쌍문제4동,1132068100,쌍문동,1132010500,서울특별시 도봉구 쌍문동 53-4
233,100100006,101,쌍문동한양.현대아파트,127.0317544,37.65782675,쌍문제4동,1132068100,쌍문동,1132010500,서울특별시 도봉구 쌍문동 59-1
234,100100006,101,쌍문동삼익금호1차아파트,127.035122,37.658044,쌍문제2동,1132067000,쌍문동,1132010500,서울특별시 도봉구 쌍문동 60-15
235,100100006,101,도봉구보건소앞,127.0376887,37.65719044,쌍문제2동,1132067000,쌍문동,1132010500,서울특별시 도봉구 쌍문동 632
236,100100006,101,도봉구민회관,127.0381547,37.65456682,쌍문제2동,1132067000,쌍문동,1132010500,서울특별시 도봉구 쌍문동 678
237,100100006,101,쌍문역,127.0347521,37.64882356,창제1동,1132051100,창동,1132010700,서울특별시 도봉구 쌍문동 88-106
238,100100006,101,우이1교앞,127.0326524,37.64529302,쌍문제3동,1132068000,쌍문동,1132010500,서울특별시 도봉구 쌍문동 103-231
239,100100006,101,수유3동우체국,127.0290061,37.64126603,수유3동,1130563500,수유동,1130510300,서울특별시 강북구 수유동 173-19
240,100100006,101,수유(강북구청)역,127.0260369,37.63852004,수유3동,1130563500,수유동,1130510300,서울특별시 강북구 수유동 191-14
241,100100006,101,수유역,127.0240534,37.63670243,수유3동,1130563500,수유동,1130510300,서울특별시 강북구 수유동 230-13
242,100100006,101,수유시장.성신여대미아캠퍼스앞,127.0243297,37.63088146,미아동,1130553500,미아동,1130510100,서울특별시 강북구 수유동 54-11
243,100100006,101,미아역.신일중고,127.0266556,37.62487126,미아동,1130553500,미아동,1130510100,서울특별시 강북구 미아동 304-8
244,100100006,101,도봉세무서.성북시장,127.0287005,37.61970957,송천동,1130555500,미아동,1130510100,서울특별시 강북구 미아동 135-81
245,100100006,101,미아사거리역,127.0300023,37.61376514,송천동,1130555500,미아동,1130510100,서울특별시 강북구 미아동 864-3
246,100100006,101,성가복지병원,127.0313059,37.60591478,월곡제1동,1129071500,하월곡동,1129013600,서울특별시 성북구 하월곡동 90-1242
247,100100006,101,종암경찰서,127.0331233,37.60146944,종암동,1129070500,종암동,1129013500,서울특별시 성북구 종암동 3-1342
248,100100006,101,종암동주민센터,127.0342434,37.59925221,종암동,1129070500,종암동,1129013500,서울특별시 성북구 종암동 87-7
249,100100006,101,숭례초교,127.0357832,37.59482092,종암동,1129070500,종암동,1129013500,서울특별시 성북구 종암동 12-34
250,100100006,101,고대앞,127.0349191,37.58849125,제기동,1123054500,제기동,1123010300,서울특별시 동대문구 제기동 137-419
251,100100006,101,우신향병원,127.0316636,37.58510623,안암동,1129060000,안암동5가,1129012500,서울특별시 동대문구 제기동 67-242
252,100100006,101,안암오거리,127.0291104,37.58261331,안암동,1129060000,안암동5가,1129012500,서울특별시 성북구 안암동5가 134-1
253,100100006,101,대광초교,127.0250876,37.5796518,안암동,1129060000,안암동4가,1129012400,서울특별시 동대문구 용두동 722-6
254,100100006,101,신설동로타리,127.0229469,37.57585614,숭인제2동,1111071000,숭인동,1111017500,서울특별시 종로구 숭인동 1302
255,100100006,101,동묘앞,127.019639,37.57430372,숭인제2동,1111071000,숭인동,1111017500,서울특별시 종로구 숭인동 172-1
256,100100006,101,동대문(흥인지문),127.0124928,37.57216719,창신제2동,1111068000,창신동,1111017400,서울특별시 종로구 창신동 153-2
257,100100006,101,종로6가.동대문종합시장,127.0057094,37.57115181,종로5.6가동,1111063000,종로5가,1111016300,서울특별시 종로구 종로5가 7-3
258,100100006,101,종로5가.광장시장,126.9993199,37.57090764,종로1.2.3.4가동,1111061500,종로4가,1111016100,서울특별시 종로구 종로4가 9-2
259,100100006,101,종로4가.종묘,126.995277,37.57060029,종로1.2.3.4가동,1111061500,종로4가,1111016100,서울특별시 종로구 종로3가 55-4
260,100100006,101,종로3가.탑골공원,126.9899683,37.57038869,종로1.2.3.4가동,1111061500,종로3가,1111015600,서울특별시 종로구 종로3가 6
261,100100006,101,종로2가,126.986254,37.57026795,종로1.2.3.4가동,1111061500,종로2가,1111013800,서울특별시 종로구 종로2가 15-1
262,100100006,101,종로1가,126.9813906,37.57026661,종로1.2.3.4가동,1111061500,종로1가,1111012600,서울특별시 종로구 종로1가 54
263,100100006,101,광화문,126.9780909,37.57029571,종로1.2.3.4가동,1111061500,서린동,1111012300,서울특별시 종로구 종로1가 1-3
264,100100006,101,서울역사박물관.경교장.강북삼성병원,126.9713844,37.56993064,사직동,1111053000,신문로2가,1111012100,서울특별시 종로구 신문로2가 1-389
265,100100006,101,강북삼성병원,126.9687255,37.5680684,교남동,1111058000,평동,1111017700,서울특별시 종로구 평동 138
266,100100006,101,서대문경찰서,126.9685875,37.5632451,충현동,1141056500,미근동,1141010400,서울특별시 서대문구 미근동 213-1
267,100100006,101,서소문,126.9748279,37.56330546,소공동,1114052000,서소문동,1114016600,서울특별시 중구 서소문동 42-3
268,100100006,101,서울신문사,126.9772705,37.56836368,명동,1114055000,태평로1가,1114010300,서울특별시 중구 태평로1가 84-1
269,100100006,101,종로1가,126.9809167,37.5700719,종로1.2.3.4가동,1111061500,서린동,1111012300,서울특별시 종로구 종로1가 67
270,100100006,101,종로2가,126.9855411,37.57008725,종로1.2.3.4가동,1111061500,종로2가,1111013800,서울특별시 종로구 종로2가 84-2
271,100100006,101,종로3가.탑골공원,126.989422,37.570181,종로1.2.3.4가동,1111061500,종로3가,1111015600,서울특별시 종로구 종로3가 103
272,100100006,101,종로4가.종묘,126.9947287,37.57041688,종로1.2.3.4가동,1111061500,종로3가,1111015600,서울특별시 종로구 종로3가 60-2
273,100100006,101,종로5가.광장시장,126.9988533,37.57071571,종로1.2.3.4가동,1111061500,종로4가,1111016100,서울특별시 종로구 종로4가 135-2
274,100100006,101,종로6가.동대문종합시장,127.0034688,37.57091778,종로5.6가동,1111063000,종로5가,1111016300,서울특별시 종로구 종로5가 193-1
275,100100006,101,동대문역.흥인지문,127.0134621,37.57228008,창신제1동,1111067000,창신동,1111017400,서울특별시 종로구 창신동 358-1
276,100100006,101,동묘앞,127.017533,37.573432,숭인제2동,1111071000,숭인동,1111017500,서울특별시 종로구 숭인동 270-3
277,100100006,101,신설동역1번출구,127.0232641,37.57662943,용신동,1123053600,신설동,1123010100,서울특별시 동대문구 신설동 81-155
278,100100006,101,대광고등학교앞,127.0255251,37.57981175,용신동,1123053600,용두동,1123010200,서울특별시 동대문구 용두동 776
279,100100006,101,안암오거리,127.029909,37.582438,제기동,1123054500,제기동,1123010300,서울특별시 동대문구 제기동 1153-9
280,100100006,101,우신향병원,127.0322411,37.58557671,제기동,1123054500,제기동,1123010300,서울특별시 성북구 안암동5가 79
281,100100006,101,고려대학교앞,127.0347492,37.58816422,제기동,1123054500,제기동,1123010300,서울특별시 동대문구 제기동 137-518
282,100100006,101,숭례초등학교,127.0360524,37.59437888,종암동,1129070500,종암동,1129013500,서울특별시 성북구 종암동 12-38
283,100100006,101,종암동주민센터,127.0347213,37.59857851,종암동,1129070500,종암동,1129013500,서울특별시 성북구 종암동 16-6
284,100100006,101,종암경찰서,127.0336568,37.60101023,종암동,1129070500,종암동,1129013500,서울특별시 성북구 종암동 3-170
285,100100006,101,성가복지병원,127.0315282,37.60573334,월곡제1동,1129071500,하월곡동,1129013600,서울특별시 성북구 하월곡동 90-1240
286,100100006,101,미아사거리역,127.0302404,37.61289695,송중동,1130554500,미아동,1130510100,서울특별시 강북구 미아동 860-61
287,100100006,101,도봉세무서.성북시장,127.0292315,37.61883281,송중동,1130554500,미아동,1130510100,서울특별시 강북구 미아동 137-24
288,100100006,101,미아역.신일중고,127.0271522,37.6241142,송중동,1130554500,미아동,1130510100,서울특별시 강북구 미아동 126-3
289,100100006,101,수유시장.성신여대미아캠퍼스앞,127.0246947,37.63056352,미아동,1130553500,미아동,1130510100,서울특별시 강북구 미아동 190-1
290,100100006,101,수유역.강북구청,127.0251835,37.63752182,번1동,1130559500,번동,1130510200,서울특별시 강북구 번동 446-24
291,100100006,101,수유3동우체국,127.0286314,37.64069667,번1동,1130559500,번동,1130510200,서울특별시 강북구 번동 463-42
292,100100006,101,우이1교앞,127.0320767,37.64403376,창제2동,1132051200,창동,1132010700,서울특별시 도봉구 창동 703-10
293,100100006,101,쌍문역,127.0340912,37.6474047,창제1동,1132051100,창동,1132010700,서울특별시 도봉구 창동 655-20
294,100100006,101,함석헌기념관.정의여중고,127.0372495,37.65268151,창제5동,1132051500,창동,1132010700,서울특별시 도봉구 창동 700-33
295,100100006,101,도봉구민회관,127.0381086,37.65414652,창제5동,1132051500,창동,1132010700,서울특별시 도봉구 창동 723-11
296,100100006,101,도봉구보건소앞,127.0375443,37.65736181,쌍문제2동,1132067000,쌍문동,1132010500,서울특별시 도봉구 쌍문동 49-9
297,100100006,101,쌍문동금호1차삼익아파트,127.0346214,37.6581209,쌍문제2동,1132067000,쌍문동,1132010500,서울특별시 도봉구 쌍문동 192-4
298,100100006,101,쌍문동현대.한양아파트,127.0313288,37.65791078,쌍문제4동,1132068100,쌍문동,1132010500,서울특별시 도봉구 쌍문동 59-1
299,100100006,101,쌍문동성원아파트,127.0285501,37.65772402,쌍문제4동,1132068100,쌍문동,1132010500,서울특별시 도봉구 쌍문동 235-11
300,100100006,101,방학동우성.청구아파트,127.024867,37.657521,방학제3동,1132071000,방학동,1132010600,서울특별시 도봉구 방학동 734-4
301,100100006,101,초당초등학교,127.0223232,37.65747743,방학제3동,1132071000,방학동,1132010600,서울특별시 도봉구 방학동 508-4
302,100100006,101,쌍문동우이빌라,127.0189607,37.65736523,쌍문제1동,1132066000,쌍문동,1132010500,서울특별시 도봉구 방학동 87-19
303,100100006,101,쌍문동청한빌라,127.0147212,37.65768244,쌍문제1동,1132066000,쌍문동,1132010500,서울특별시 도봉구 쌍문동 494-21
304,100100006,101,동아운수앞,127.0139573,37.65894483,쌍문제1동,1132066000,쌍문동,1132010500,서울특별시 도봉구 쌍문동 512-5
305,100100006,101,우이동성원아파트,127.0134125,37.66134487,우이동,1130564500,우이동,1130510400,서울특별시 강북구 우이동 12-4
306,100100006,101,우이동도선사입구,127.0128405,37.66264705,우이동,1130564500,우이동,1130510400,서울특별시 강북구 우이동 5-21
307,100100129,1014,성북생태체험관,127.0059867,37.62023913,정릉4동,,,,서울특별시 성북구 정릉동 232
308,100100129,1014,정릉초교,127.0061612,37.61849603,정릉제4동,1129065000,정릉동,1129013300,서울특별시 성북구 정릉동 239-17
309,100100129,1014,정릉동풍림상가앞,127.0077206,37.61670248,정릉제4동,1129065000,정릉동,1129013300,서울특별시 성북구 정릉동 1-105
310,100100129,1014,정릉동풍림아파트.청소년문화의집,127.0087739,37.61611788,정릉제4동,1129065000,정릉동,1129013300,서울특별시 성북구 정릉동 244-12
311,100100129,1014,북한산보국문역2번출구,127.0080362,37.61232085,정릉제4동,1129065000,정릉동,1129013300,서울특별시 성북구 정릉동 299-11
312,100100129,1014,KEB.하나은행.정릉중앙지점,127.0084452,37.61157851,정릉제4동,1129065000,정릉동,1129013300,서울특별시 성북구 정릉동 303-3
313,100100129,1014,정릉시장입구,127.0098489,37.6084715,정릉제4동,1129065000,정릉동,1129013300,서울특별시 성북구 정릉동 400-18
314,100100129,1014,정릉우체국앞,127.0114514,37.60517879,정릉제2동,1129063000,정릉동,1129013300,서울특별시 성북구 정릉동 415-10
315,100100129,1014,정릉입구,127.0134208,37.60250353,정릉제2동,1129063000,정릉동,1129013300,서울특별시 성북구 정릉동 966-307
316,100100129,1014,아리랑고개.아리랑시네미디어센터,127.0137716,37.60063781,돈암제2동,1129059000,돈암동,1129010300,서울특별시 성북구 정릉동 72-481
317,100100129,1014,돈암2동주민센터입구.흥천사,127.0150321,37.5968525,동선동,1129057500,동소문동7가,1129011000,서울특별시 성북구 동소문동7가 95-1
318,100100129,1014,성신여대입구역,127.016266,37.5933999,동선동,1129057500,동소문동6가,1129010900,서울특별시 성북구 동소문동6가 143-7
319,100100129,1014,돈암시장입구,127.0165522,37.59200409,삼선동,1129055500,동소문동5가,1129010800,서울특별시 성북구 동소문동5가 65-6
320,100100129,1014,성북구청.성북경찰서,127.0173203,37.58829056,삼선동,1129055500,삼선동5가,1129011500,서울특별시 성북구 삼선동5가 279
321,100100129,1014,보문역,127.019299,37.585282,보문동,1129061000,보문동1가,1129013000,서울특별시 성북구 보문동2가 106-2
